0, 11012
1, 11017
2, 11014
3, 11023
4, 11015
5, 11005
6, 11012
7, 11016
8, 11011
9, 11015
10, 11018
11, 11012
12, 11016
13, 11010
14, 11005
15, 11015
16, 11023
17, 11022
18, 11013
19, 11010
20, 11019
21, 11012
22, 11015
23, 11009
24, 11015
25, 11013
26, 11010
27, 11010
28, 11012
29, 11025
30, 11016
31, 11013
32, 11015
33, 11025
34, 11014
35, 11015
36, 11011
37, 11013
38, 11015
39, 11011
40, 11013
41, 11014
42, 11016
43, 11016
44, 11013
45, 12012
46, 11016
47, 11016
48, 12012
49, 11008
50, 11009
51, 11031
52, 11015
53, 11013
54, 11016
55, 11014
56, 11016
57, 11023
58, 11023
59, 11015
60, 11013
61, 11016
62, 11014
63, 11014
64, 11011
65, 11011
66, 11013
67, 11010
68, 11015
69, 11015
70, 11034
71, 11018
72, 11023
73, 11015
74, 11018
75, 11017
76, 11022
77, 11012
78, 11024
79, 11010
80, 11010
81, 11016
82, 11011
83, 11015
84, 11015
85, 11011
86, 11011
87, 11015
88, 11016
89, 11015
90, 11014
91, 11015
92, 11015
93, 11007
94, 11020
95, 11014
96, 11014
97, 11022
98, 11016
99, 11017
100, 11014
