0, 11007
1, 11003
2, 11005
3, 11002
4, 11005
5, 11003
6, 11003
7, 11004
8, 11003
9, 11006
10, 11007
11, 11005
12, 12006
13, 11003
14, 11004
15, 11006
16, 11004
17, 11003
18, 11005
19, 11005
20, 11006
21, 11005
22, 11003
23, 11004
24, 11009
25, 11003
26, 11005
27, 11004
28, 11006
29, 11003
30, 11003
31, 11004
32, 11005
33, 11006
34, 11006
35, 11004
36, 11009
37, 11004
38, 11004
39, 11002
40, 11003
41, 11006
42, 11004
43, 11005
44, 11005
45, 11003
46, 11004
47, 11003
48, 11008
49, 11006
50, 11004
51, 11009
52, 12003
53, 11003
54, 11002
55, 11002
56, 11002
57, 11006
58, 11006
59, 11003
60, 11004
61, 11006
62, 11005
63, 11005
64, 11003
65, 11004
66, 11003
67, 11006
68, 11004
69, 11002
70, 11005
71, 11010
72, 12009
73, 11003
74, 11005
75, 11004
76, 11006
77, 11006
78, 11006
79, 11004
80, 11003
81, 11003
82, 11003
83, 11008
84, 11008
85, 11006
86, 11005
87, 11005
88, 11004
89, 11007
90, 11006
91, 11004
92, 11003
93, 11003
94, 11005
95, 11004
96, 11003
97, 11005
98, 11007
99, 11010
100, 11004

