0, 11031
1, 11044
2, 11019
3, 11025
4, 11039
5, 11044
6, 11069
7, 11076
8, 11017
9, 11052
10, 11047
11, 11061
12, 11172
13, 11056
14, 11015
15, 11068
16, 11014
17, 11046
18, 11049
19, 11052
20, 11032
21, 11023
22, 11017
23, 11041
24, 11022
25, 11067
26, 11020
27, 11037
28, 11010
29, 11064
30, 11020
31, 11074
32, 11016
33, 11036
34, 11040
35, 11025
36, 11043
37, 11022
38, 11058
39, 11014
40, 11028
41, 11035
42, 11032
43, 11024
44, 11024
45, 11026
46, 11039
47, 11060
48, 11014
49, 11039
50, 11024
51, 11053
52, 11021
53, 11066
54, 11036
55, 11038
56, 11037
57, 11054
58, 11018
59, 11034
60, 11041
61, 11016
62, 11020
63, 11033
64, 11027
65, 11026
66, 11016
67, 11039
68, 11045
69, 11032
70, 11023
71, 11013
72, 11039
73, 11066
74, 11042
75, 11034
76, 11022
77, 11026
78, 11030
79, 11030
80, 12025
81, 11024
82, 11020
83, 11033
84, 11047
85, 11014
86, 11040
87, 11045
88, 11009
89, 11019
90, 11050
91, 11053
92, 11041
93, 11031
94, 11021
95, 11022
96, 11031
97, 11022
98, 11046
99, 11023
100, 11052
