0, 42084
1, 388332
2, 420840
3, 427163
4, 348580
5, 268403
6, 346484
7, 386761
8, 384930
9, 356934
10, 351033
11, 321003
12, 346366
13, 420840
14, 420840
15, 362748
16, 418158
17, 342543
18, 389597
19, 420840
20, 395346
21, 270978
22, 383189
23, 390714
24, 276094
25, 388507
26, 280163
27, 389336
28, 353699
29, 388363
30, 420840
31, 387640
32, 389674
33, 388327
34, 388591
35, 389178
36, 394481
37, 344985
38, 384324
39, 383982
40, 351098
41, 420840
42, 420840
43, 420840
44, 420840
45, 390909
46, 387437
47, 348433
48, 383423
49, 428486
50, 344062
51, 326901
52, 343965
53, 420840
54, 305239
55, 430390
56, 346232
57, 391779
58, 341915
59, 347814
60, 382452
61, 388807
62, 317930
63, 417571
64, 387821
65, 420840
66, 420840
67, 387356
68, 420840
69, 356779
70, 416272
71, 331856
72, 347487
73, 355722
74, 386515
75, 385129
76, 361338
77, 275938
78, 396012
79, 332466
80, 352515
81, 354916
82, 348824
83, 390346
84, 317799
85, 320213
86, 265432
87, 384323
88, 389687
89, 427526
90, 345922
91, 269124
92, 354931
93, 382913
94, 386749
95, 318127
96, 377594
97, 385263
98, 328655
99, 351399
100, 355695
