0, 309195
1, 421040
2, 388892
3, 325855
4, 317190
5, 355302
6, 355630
7, 388544
8, 377340
9, 350145
10, 347995
11, 385572
12, 389053
13, 254655
14, 352402
15, 391843
16, 425437
17, 361538
18, 424373
19, 315195
20, 389983
21, 392929
22, 353163
23, 421040
24, 390008
25, 421040
26, 421040
27, 385396
28, 393871
29, 339525
30, 421040
31, 354679
32, 380061
33, 387010
34, 421040
35, 389057
36, 366702
37, 251235
38, 362698
39, 389776
40, 353185
41, 421040
42, 386943
43, 347652
44, 389276
45, 386788
46, 324816
47, 417885
48, 430010
49, 378712
50, 387636
51, 394594
52, 379094
53, 322128
54, 374742
55, 319269
56, 346952
57, 422317
58, 328365
59, 385742
60, 392463
61, 434344
62, 234529
63, 382867
64, 374554
65, 305542
66, 421040
67, 388569
68, 396975
69, 387936
70, 305033
71, 308984
72, 358963
73, 381144
74, 394310
75, 320432
76, 277627
77, 358465
78, 228980
79, 384687
80, 383702
81, 383402
82, 421040
83, 343790
84, 276942
85, 400217
86, 342062
87, 421040
88, 386861
89, 311661
90, 430269
91, 257148
92, 363922
93, 356352
94, 390399
95, 313533
96, 384447
97, 421040
98, 359836
99, 343659
100, 384242
