0, 133163
1, 333703
2, 389119
3, 421000
4, 389408
5, 346935
6, 286681
7, 421000
8, 364525
9, 391897
10, 421000
11, 358533
12, 313766
13, 356768
14, 402948
15, 345919
16, 394579
17, 376867
18, 421000
19, 391692
20, 320484
21, 347695
22, 421975
23, 392216
24, 421000
25, 345609
26, 389447
27, 369467
28, 335207
29, 348836
30, 421000
31, 358045
32, 360252
33, 386328
34, 355065
35, 367908
36, 274062
37, 358752
38, 383904
39, 389403
40, 384238
41, 387064
42, 421000
43, 384246
44, 421000
45, 393739
46, 345034
47, 317246
48, 421000
49, 344906
50, 421000
51, 327735
52, 288521
53, 380999
54, 387099
55, 389536
56, 344865
57, 279020
58, 419982
59, 388432
60, 356487
61, 260061
62, 267059
63, 415880
64, 362364
65, 416858
66, 421000
67, 384446
68, 384147
69, 401801
70, 414939
71, 357850
72, 421000
73, 389536
74, 384296
75, 386286
76, 386819
77, 390413
78, 343814
79, 387032
80, 386787
81, 387011
82, 234304
83, 418439
84, 381418
85, 400440
86, 275848
87, 385690
88, 421000
89, 421000
90, 358080
91, 353590
92, 392525
93, 314483
94, 343488
95, 357242
96, 359036
97, 352156
98, 385939
99, 355846
100, 368287
101, 356335
102, 358179
