0, 25499
1, 35751
2, 35050
3, 35586
4, 26638
5, 36452
6, 42060
7, 29442
8, 28741
9, 30844
10, 35751
11, 32246
12, 34349
13, 37854
14, 32947
15, 37854
16, 42060
17, 33648
18, 37854
19, 40749
20, 36071
21, 34347
22, 42060
23, 34349
24, 35050
25, 37854
26, 38555
27, 42060
28, 42060
29, 37854
30, 42060
31, 42060
32, 32947
33, 37854
34, 37854
35, 36452
36, 35751
37, 37854
38, 32947
39, 39509
40, 36150
41, 42060
42, 35097
43, 35751
44, 40015
45, 23075
46, 39957
47, 42060
48, 35050
49, 33648
50, 33648
51, 35751
52, 37854
53, 37390
54, 37854
55, 33797
56, 34349
57, 35751
58, 32246
59, 32246
60, 27339
61, 33045
62, 38624
63, 39083
64, 31465
65, 42060
66, 32947
67, 28741
68, 42060
69, 39957
70, 33648
71, 35751
72, 29442
73, 34349
74, 37854
75, 32947
76, 29442
77, 37854
78, 39957
79, 33648
80, 26638
81, 37854
82, 37854
83, 42060
84, 37854
85, 30844
86, 32246
87, 37854
88, 33648
89, 29442
90, 38195
91, 42060
92, 37925
93, 37854
94, 37854
95, 42060
96, 42060
97, 30423
98, 34690
99, 35407
100, 25236

