0, 23513
1, 32801
2, 37308
3, 38044
4, 23513
5, 30801
6, 29646
7, 36627
8, 37577
9, 37444
10, 38986
11, 30021
12, 32184
13, 34559
14, 40081
15, 29131
16, 37272
17, 35528
18, 40832
19, 37490
20, 42100
21, 39153
22, 37469
23, 38801
24, 42100
25, 42462
26, 34740
27, 35400
28, 27458
29, 31284
30, 42100
31, 37980
32, 33240
33, 37565
34, 38050
35, 38052
36, 33778
37, 37737
38, 32938
39, 42414
40, 33847
41, 34767
42, 42100
43, 42100
44, 38409
45, 42100
46, 42100
47, 42100
48, 37469
49, 38134
50, 34695
51, 34598
52, 42228
53, 30473
54, 34862
55, 40286
56, 37512
57, 31311
58, 29539
59, 37405
60, 33392
61, 39426
62, 37012
63, 35536
64, 42100
65, 42100
66, 35076
67, 42100
68, 36772
69, 34487
70, 31275
71, 40786
72, 42100
73, 40337
74, 24870
75, 38311
76, 37028
77, 33730
78, 39211
79, 35364
80, 33792
81, 38014
82, 38001
83, 32624
84, 32875
85, 38317
86, 38019
87, 34617
88, 33453
89, 27609
90, 42100
91, 42100
92, 42100
93, 41989
94, 31369
95, 42100
96, 42100
97, 32891
98, 35033
99, 35521
100, 28967
