0, 11637
1, 11561
2, 11419
3, 11389
4, 11394
5, 12250
6, 11422
7, 11380
8, 11514
9, 11343
10, 11449
11, 11411
12, 11497
13, 11305
14, 11337
15, 11361
16, 11654
17, 11455
18, 11414
19, 11394
20, 11293
21, 12259
22, 11463
23, 11436
24, 11394
25, 11606
26, 11466
27, 11319
28, 11363
29, 11389
30, 11356
31, 11406
32, 11291
33, 11621
34, 11236
35, 11335
36, 11553
37, 11332
38, 11289
39, 11323
40, 11578
41, 11455
42, 11468
43, 11513
44, 11272
45, 11267
46, 11573
47, 11517
48, 11583
49, 11539
50, 11475
51, 11525
52, 11282
53, 11450
54, 11425
55, 11472
56, 11192
57, 11422
58, 11718
59, 11595
60, 11434
61, 11266
62, 11331
63, 11295
64, 11402
65, 11441
66, 11464
67, 11372
68, 11348
69, 11436
70, 11276
71, 11597
72, 11486
73, 11359
74, 11424
75, 11340
76, 11534
77, 11530
78, 11634
79, 11342
80, 11560
81, 11547
82, 11277
83, 11282
84, 11233
85, 11392
86, 11561
87, 11446
88, 11478
89, 11243
90, 11624
91, 11778
92, 11618
93, 11504
94, 11510
95, 12673
96, 11317
97, 11454
98, 11470
99, 11406
100, 11637
