0, 11095
1, 11075
2, 11108
3, 11107
4, 11123
5, 11160
6, 11191
7, 11135
8, 11176
9, 11102
10, 11184
11, 11146
12, 11077
13, 11127
14, 11135
15, 11181
16, 11167
17, 11242
18, 11252
19, 11130
20, 11111
21, 11173
22, 11104
23, 11247
24, 11072
25, 11149
26, 11191
27, 11084
28, 11154
29, 11172
30, 11098
31, 11112
32, 11172
33, 11160
34, 11121
35, 11190
36, 11091
37, 11162
38, 11093
39, 11237
40, 11121
41, 11142
42, 11123
43, 11215
44, 11142
45, 11121
46, 11192
47, 11165
48, 11125
49, 11196
50, 11158
51, 11180
52, 11135
53, 11208
54, 11189
55, 11116
56, 11219
57, 11094
58, 11187
59, 11193
60, 11109
61, 11176
62, 11120
63, 11202
64, 11105
65, 11080
66, 11252
67, 11173
68, 11179
69, 11144
70, 11074
71, 11198
72, 11239
73, 11147
74, 11164
75, 11075
76, 11153
77, 11190
78, 11076
79, 11167
80, 11188
81, 11097
82, 11175
83, 12192
84, 11092
85, 11096
86, 11252
87, 11096
88, 11098
89, 11188
90, 11154
91, 11094
92, 11064
93, 11143
94, 11207
95, 11224
96, 11099
97, 11063
98, 11107
99, 11102
100, 11128
