0, 12071
1, 11855
2, 11578
3, 11822
4, 11977
5, 11419
6, 12339
7, 12180
8, 11488
9, 12295
10, 11482
11, 12403
12, 11513
13, 11475
14, 11584
15, 11477
16, 11553
17, 11800
18, 11934
19, 12331
20, 11525
21, 11783
22, 11703
23, 11814
24, 11543
25, 11871
26, 12404
27, 11534
28, 12236
29, 12438
30, 11835
31, 11528
32, 12151
33, 12035
34, 12084
35, 12223
36, 12937
37, 12599
38, 12251
39, 12474
40, 12508
41, 12275
42, 12875
43, 12466
44, 13539
45, 12359
46, 12479
47, 12230
48, 12639
49, 12184
50, 12297
51, 12335
52, 12747
53, 12829
54, 12747
55, 12743
56, 12451
57, 12631
58, 12394
59, 12384
60, 12779
61, 13744
62, 12568
63, 12331
64, 12355
65, 13400
66, 12943
67, 12883
68, 12767
69, 12223
70, 12293
71, 12595
72, 12670
73, 12503
74, 12207
75, 12589
76, 12418
77, 12219
78, 12457
79, 12200
80, 12265
81, 13103
82, 12210
83, 12473
84, 12486
85, 12203
86, 12194
87, 12883
88, 12964
89, 12324
90, 12621
91, 12200
92, 12427
93, 12592
94, 12792
95, 12379
96, 12581
97, 12733
98, 12823
99, 12419
100, 12411
101, 12531
